,loss,binary_accuracy,val_loss,val_binary_accuracy
86,0.10835900157690048,0.6006631255149841,0.11234920471906662,0.5882079601287842
87,0.1084473580121994,0.600762128829956,0.11232063174247742,0.5888049006462097
88,0.10821528732776642,0.6006321907043457,0.1122179850935936,0.58900386095047
89,0.10811226814985275,0.6030199527740479,0.11226973682641983,0.5888711810112
90,0.10803479701280594,0.6047644019126892,0.11218974739313126,0.588937520980835
91,0.10777056962251663,0.6060510277748108,0.1121554970741272,0.5880089998245239
92,0.10772866010665894,0.6071088314056396,0.11213403195142746,0.588141679763794
93,0.10756811499595642,0.608315110206604,0.11220207065343857,0.5890701413154602
94,0.1075534000992775,0.6079439520835876,0.11205951869487762,0.5878100395202637
95,0.10729163140058517,0.6094532608985901,0.11208337545394897,0.5884732604026794
96,0.10726923495531082,0.6094532608985901,0.11202681064605713,0.5888711810112
97,0.10716789215803146,0.6107461452484131,0.11203384399414062,0.5886059403419495
98,0.10703953355550766,0.6109935641288757,0.11203783005475998,0.5903303027153015
99,0.10705014318227768,0.611587405204773,0.11197277903556824,0.5895344018936157
